,sent
2020-04-28 16:20:00,1158.3759675591784
2020-04-28 16:21:00,1199.218192900065
2020-04-28 16:22:00,1192.0975571610652
2020-04-28 16:23:00,1188.2546760287225
2020-04-28 16:24:00,1159.858397092391
2020-04-28 16:25:00,1214.3079133003298
2020-04-28 16:26:00,1190.8291400931532
2020-04-28 16:27:00,1158.6099267549193
2020-04-28 16:28:00,1153.707796493949
2020-04-28 16:29:00,1196.6828239944648
2020-04-28 16:30:00,1193.7567965770866
2020-04-28 16:31:00,1186.3432315362488
2020-04-28 16:32:00,1200.8901537881072
2020-04-28 16:33:00,1197.7042875880727
2020-04-28 16:34:00,1222.7356106018565
2020-04-28 16:35:00,1216.687304684187
2020-04-28 16:36:00,1156.123454535729
2020-04-28 16:37:00,1202.5142034462224
2020-04-28 16:38:00,1197.1549830798283
2020-04-28 16:39:00,1156.2605943846913
2020-04-28 16:40:00,1185.0903883689894
2020-04-28 16:41:00,1193.2709669882272
2020-04-28 16:42:00,1115.2372136118624
2020-04-28 16:43:00,1155.988099664547
2020-04-28 16:44:00,1204.273632208056
2020-04-28 16:45:00,1181.8719867120237
2020-04-28 16:46:00,1137.6753275512156
2020-04-28 16:47:00,1181.9706216701666
2020-04-28 16:48:00,1181.2528114188267
2020-04-28 16:49:00,1149.4096888754023
2020-04-28 16:50:00,1164.7019336898124
2020-04-28 16:51:00,1176.7167070677085
2020-04-28 16:52:00,1168.405165153001
2020-04-28 16:53:00,1206.9310128491934
2020-04-28 16:54:00,1191.1342396149084
2020-04-28 16:55:00,1201.7637291073802
2020-04-28 16:56:00,1164.2080258267686
2020-04-28 16:57:00,1182.2311862096699
2020-04-28 16:58:00,1185.1949666996136
2020-04-28 16:59:00,1188.3639597387858
2020-04-28 17:00:00,1174.6975686110072
2020-04-28 17:01:00,1232.0951700931491
2020-04-28 17:02:00,1274.5419793546985
2020-04-28 17:03:00,1244.5164055591515
2020-04-28 17:04:00,1253.374731798311
2020-04-28 17:05:00,1267.2976994606765
2020-04-28 17:06:00,1246.7801476961492
2020-04-28 17:07:00,1278.3701591101071
2020-04-28 17:08:00,1241.9119094569342
2020-04-28 17:09:00,1237.8216790521917
2020-04-28 17:10:00,1233.8361222317544
2020-04-28 17:11:00,1242.8178681320603
2020-04-28 17:12:00,1287.6355691009974
2020-04-28 17:13:00,1219.7858653227026
2020-04-28 17:14:00,1204.9495864678734
2020-04-28 17:15:00,1214.2261083721826
2020-04-28 17:16:00,1220.7787348280933
2020-04-28 17:17:00,1232.9217204227439
2020-04-28 17:18:00,1264.8824163373852
2020-04-28 17:19:00,1201.7928909075365
2020-04-28 17:20:00,1219.0895726493081
2020-04-28 17:21:00,1225.300181237956
2020-04-28 17:22:00,1203.4758734847112
2020-04-28 17:23:00,1235.683764284586
2020-04-28 17:24:00,1222.936175381072
2020-04-28 17:25:00,1197.5349024629932
2020-04-28 17:26:00,1203.7783787534117
2020-04-28 17:27:00,1177.3552661039894
2020-04-28 17:28:00,1195.7496282531638
2020-04-28 17:29:00,1213.4833668033732
2020-04-28 17:30:00,1185.2199669045453
2020-04-28 17:31:00,1212.6360318157563
2020-04-28 17:32:00,1273.6498781850948
2020-04-28 17:33:00,1232.8215047107128
2020-04-28 17:34:00,1234.4982366651325
2020-04-28 17:35:00,1214.9080532503071
2020-04-28 17:36:00,1239.8705494594826
2020-04-28 17:37:00,1244.9647638739355
2020-04-28 17:38:00,1204.3446242431394
2020-04-28 17:39:00,1231.7034174594887
2020-04-28 17:40:00,1206.248698844004
2020-04-28 17:41:00,1177.446765113564
2020-04-28 17:42:00,1236.2806521976886
2020-04-28 17:43:00,1195.45297049364
2020-04-28 17:44:00,1190.0538270996226
2020-04-28 17:45:00,1226.133616503619
2020-04-28 17:46:00,1192.1447382143745
2020-04-28 17:47:00,1211.8388395851039
2020-04-28 17:48:00,1217.15276172055
2020-04-28 17:49:00,1246.9120187210983
2020-04-28 17:50:00,1216.9804729584598
2020-04-28 17:51:00,1173.6962114692121
2020-04-28 17:52:00,1239.2889512100485
2020-04-28 17:53:00,1229.893576182266
2020-04-28 17:54:00,1209.164368452305
2020-04-28 17:55:00,1209.1195614255398
2020-04-28 17:56:00,1162.289093937745
2020-04-28 17:57:00,1188.605732327275
2020-04-28 17:58:00,1224.070673393689
2020-04-28 17:59:00,1165.2997662146195
2020-04-28 18:00:00,1169.9543519712454
2020-04-28 18:01:00,1238.423827102172
2020-04-28 18:02:00,1283.1508023690187
2020-04-28 18:03:00,1265.2163836683353
2020-04-28 18:04:00,1305.9053420262273
2020-04-28 18:05:00,1264.6913789075534
2020-04-28 18:06:00,1196.761970201866
2020-04-28 18:07:00,1266.6238573940846
2020-04-28 18:08:00,1221.3796337594015
2020-04-28 18:09:00,1247.444318999415
2020-04-28 18:10:00,1234.068876963749
2020-04-28 18:11:00,1184.522322695721
2020-04-28 18:12:00,1148.9400504310488
2020-04-28 18:13:00,1264.6010622628714
2020-04-28 18:14:00,1247.4870334933144
2020-04-28 18:15:00,1181.6358522270189
2020-04-28 18:16:00,1214.4089126834458
2020-04-28 18:17:00,1232.723371167947
2020-04-28 18:18:00,1196.6067752843664
2020-04-28 18:19:00,1208.389787464263
2020-04-28 18:20:00,1182.0359163158748
2020-04-28 18:21:00,1240.088079300312
2020-04-28 18:22:00,1224.9241828011159
2020-04-28 18:23:00,1215.8256060510878
2020-04-28 18:24:00,1067.2347538240856
2020-04-28 18:25:00,1232.0163448525518
2020-04-28 18:26:00,1256.0654013910982
2020-04-28 18:27:00,1188.3905371922701
2020-04-28 18:28:00,1192.8945218497242
2020-04-28 18:29:00,1207.254599662589
2020-04-28 18:30:00,1189.9466278449129
2020-04-28 18:31:00,1291.0047207576888
2020-04-28 18:32:00,1247.0452694765668
2020-04-28 18:33:00,1203.1473205253992
2020-04-28 18:34:00,1181.2719385103921
2020-04-28 18:35:00,1221.104413869543
2020-04-28 18:36:00,1199.505037549162
2020-04-28 18:37:00,1212.9180380350722
2020-04-28 18:38:00,1236.2945872778091
2020-04-28 18:39:00,1187.1794325115923
2020-04-28 18:40:00,1217.5897180935065
2020-04-28 18:41:00,1181.6793488679443
2020-04-28 18:42:00,1186.8636816470166
2020-04-28 18:43:00,1198.667022638919
2020-04-28 18:44:00,1191.0872053284709
2020-04-28 18:45:00,1201.6470188107169
2020-04-28 18:46:00,1193.7226582674134
2020-04-28 18:47:00,1186.6781984974298
2020-04-28 18:48:00,1160.7842157790064
2020-04-28 18:49:00,1205.968586115462
2020-04-28 18:50:00,1184.0066320684832
2020-04-28 18:51:00,1176.979113279983
2020-04-28 18:52:00,1205.6261134690242
2020-04-28 18:53:00,1173.8873531446725
2020-04-28 18:54:00,1244.5386604767916
2020-04-28 18:55:00,1194.3174022868652
2020-04-28 18:56:00,1199.2812384920587
2020-04-28 18:57:00,1172.5138360607757
2020-04-28 18:58:00,1161.573824749804
2020-04-28 18:59:00,1184.8492336339773
2020-04-28 19:00:00,1176.8089091256522
2020-04-28 19:01:00,1216.8456728447163
2020-04-28 19:02:00,1252.2894171475825
2020-04-28 19:03:00,1194.2044423943362
2020-04-28 19:04:00,1192.7986420852558
2020-04-28 19:05:00,1199.7303242401542
2020-04-28 19:06:00,1198.6277304192731
2020-04-28 19:07:00,1214.3954733796845
2020-04-28 19:08:00,1235.1092937538021
2020-04-28 19:09:00,1228.4900928999273
2020-04-28 19:10:00,1195.628222483444
2020-04-28 19:11:00,1205.4344113971076
2020-04-28 19:12:00,1217.0678809367364
2020-04-28 19:13:00,1249.3890055025242
2020-04-28 19:14:00,1203.0987419100811
2020-04-28 19:15:00,1177.793303034704
2020-04-28 19:16:00,1192.611007116912
2020-04-28 19:17:00,1226.6318536083659
2020-04-28 19:18:00,1185.4717947764204
2020-04-28 19:19:00,1184.290824855099
2020-04-28 19:20:00,1174.4653041687598
2020-04-28 19:21:00,1192.6416282034625
2020-04-28 19:22:00,1208.2957076133519
2020-04-28 19:23:00,1213.4641045277835
2020-04-28 19:24:00,1213.1879247856316
2020-04-28 19:25:00,1195.0596802369582
2020-04-28 19:26:00,1193.2604310166653
2020-04-28 19:27:00,1223.728694389928
2020-04-28 19:28:00,1287.3877391404212
2020-04-28 19:29:00,1165.882911841052
2020-04-28 19:30:00,1196.517955875145
2020-04-28 19:31:00,1252.298328777172
2020-04-28 19:32:00,1264.18985867513
2020-04-28 19:33:00,1269.2246777710536
2020-04-28 19:34:00,1237.052353019227
2020-04-28 19:35:00,1229.5307014165896
2020-04-28 19:36:00,1212.052959191745
2020-04-28 19:37:00,1172.6385441613138
2020-04-28 19:38:00,1239.8555217815388
2020-04-28 19:39:00,1220.0570365501007
2020-04-28 19:40:00,1187.3631669560004
2020-04-28 19:41:00,1214.5457050469797
2020-04-28 19:42:00,1210.562761987551
2020-04-28 19:43:00,1182.465526724947
2020-04-28 19:44:00,1209.26636456994
2020-04-28 19:45:00,1207.5289904644073
2020-04-28 19:46:00,1229.2287336834622
2020-04-28 19:47:00,1235.082831976388
2020-04-28 19:48:00,1257.9712740766497
2020-04-28 19:49:00,1231.644524623178
2020-04-28 19:50:00,1252.7483463348772
2020-04-28 19:51:00,1233.196560364719
2020-04-28 19:52:00,1242.3949849189605
2020-04-28 19:53:00,1273.8558971138857
2020-04-28 19:54:00,1235.797192977632
2020-04-28 19:55:00,1192.9001332821779
2020-04-28 19:56:00,1188.7318954468421
2020-04-28 19:57:00,1227.2819997596303
2020-04-28 19:58:00,1218.2818878827723
2020-04-28 19:59:00,1177.1837550691544
2020-04-28 20:00:00,1217.706721009478
2020-04-28 20:01:00,1250.9901349912907
2020-04-28 20:02:00,1267.571260717237
2020-04-28 20:03:00,1272.8956247898113
2020-04-28 20:04:00,1254.394956789253
2020-04-28 20:05:00,1251.9803117894219
2020-04-28 20:06:00,1273.4305530028846
2020-04-28 20:07:00,1307.2871451135363
2020-04-28 20:08:00,1291.9523903339307
2020-04-28 20:09:00,1278.0659074223165
2020-04-28 20:10:00,1155.1017336809794
2020-04-28 20:11:00,1352.9833130211825
2020-04-28 20:12:00,1356.6056972748347
2020-04-28 20:13:00,1288.8855311873174
2020-04-28 20:14:00,1296.3284598137095
2020-04-28 20:15:00,1266.940268023757
2020-04-28 20:16:00,1264.7156871897457
2020-04-28 20:17:00,1300.2926824004865
2020-04-28 20:18:00,1279.7857699387146
2020-04-28 20:19:00,1211.5874791420924
2020-04-28 20:20:00,1279.9103936063896
2020-04-28 20:21:00,1283.0009066043046
2020-04-28 20:22:00,1270.7168524416666
2020-04-28 20:23:00,1296.8100421552342
2020-04-28 20:24:00,1180.8602673413811
2020-04-28 20:25:00,1221.5906250827502
2020-04-28 20:26:00,1264.4462939294572
2020-04-28 20:27:00,1261.3315653121308
2020-04-28 20:28:00,1226.154060839289
2020-04-28 20:29:00,1246.341176212519
2020-04-28 20:30:00,1238.5569699542707
2020-04-28 20:31:00,1277.0628613184517
2020-04-28 20:32:00,1354.6435770620005
2020-04-28 20:33:00,1286.1607373061988
2020-04-28 20:34:00,1262.2504885466717
2020-04-28 20:35:00,1283.80271917191
2020-04-28 20:36:00,1238.7875762204378
2020-04-28 20:37:00,1249.3132972671835
2020-04-28 20:38:00,1204.6054458913784
2020-04-28 20:39:00,1223.8417728542395
2020-04-28 20:40:00,1230.9615007113543
2020-04-28 20:41:00,1253.2896698038946
2020-04-28 20:42:00,1260.8198277888607
2020-04-28 20:43:00,1224.6957986128207
2020-04-28 20:44:00,1255.9397570611798
2020-04-28 20:45:00,1239.10545223274
2020-04-28 20:46:00,1279.6955842106918
2020-04-28 20:47:00,1266.068529347861
2020-04-28 20:48:00,1229.7771318338803
2020-04-28 20:49:00,1277.9271461270935
2020-04-28 20:50:00,1222.2780053645256
2020-04-28 20:51:00,1259.5200123643608
2020-04-28 20:52:00,1225.3987169798647
2020-04-28 20:53:00,1230.4373219904949
2020-04-28 20:54:00,1227.671529705795
2020-04-28 20:55:00,1251.526736468627
2020-04-28 20:56:00,1211.8232583689685
2020-04-28 20:57:00,1216.4927844749634
2020-04-28 20:58:00,1189.4750069047461
2020-04-28 20:59:00,1213.3956159118445
2020-04-28 21:00:00,1240.0781884628811
2020-04-28 21:01:00,1316.960064525807
2020-04-28 21:02:00,1354.5914644589118
2020-04-28 21:03:00,1259.0115479099782
2020-04-28 21:04:00,1293.3646724655007
2020-04-28 21:05:00,1330.0011510527215
2020-04-28 21:06:00,1317.819586650395
2020-04-28 21:07:00,1318.326533142116
2020-04-28 21:08:00,1286.6889258260169
2020-04-28 21:09:00,1272.3502538775806
2020-04-28 21:10:00,1322.1113253792162
2020-04-28 21:11:00,1344.397783265829
2020-04-28 21:12:00,1312.611830762538
2020-04-28 21:13:00,1287.8228023274157
2020-04-28 21:14:00,1337.5521112223869
2020-04-28 21:15:00,1299.204589542794
2020-04-28 21:16:00,1329.4736602470666
2020-04-28 21:17:00,1342.1108621742817
2020-04-28 21:18:00,1333.1034713921306
2020-04-28 21:19:00,1318.4424904012783
2020-04-28 21:20:00,1290.8168050576965
2020-04-28 21:21:00,1341.5581879718156
2020-04-28 21:22:00,1295.5853259521398
2020-04-28 21:23:00,1264.7658613423232
2020-04-28 21:24:00,1326.2392296054616
2020-04-28 21:25:00,1314.181500475143
2020-04-28 21:26:00,1284.6902932769653
2020-04-28 21:27:00,1267.3560372347367
2020-04-28 21:28:00,1255.329726730989
2020-04-28 21:29:00,1272.4324651198299
2020-04-28 21:30:00,1284.4676288817113
2020-04-28 21:31:00,1318.489077986053
2020-04-28 21:32:00,1303.1843098272789
2020-04-28 21:33:00,1319.0781182150822
2020-04-28 21:34:00,1289.9599128491413
2020-04-28 21:35:00,1318.6265669969087
2020-04-28 21:36:00,1198.3690244695952
2020-04-28 21:37:00,1429.9942774823228
2020-04-28 21:38:00,1372.8642547159466
2020-04-28 21:39:00,1279.4950933483326
2020-04-28 21:40:00,1305.8155168905396
2020-04-28 21:41:00,1310.2431349192095
2020-04-28 21:42:00,1308.8060354697757
2020-04-28 21:43:00,1265.297778777045
2020-04-28 21:44:00,1316.209690774852
2020-04-28 21:45:00,1299.3424275631373
2020-04-28 21:46:00,1290.444520142765
2020-04-28 21:47:00,1374.3552933530575
2020-04-28 21:48:00,1394.5529346390608
2020-04-28 21:49:00,1331.8798264500351
2020-04-28 21:50:00,1310.9501645875346
2020-04-28 21:51:00,1348.2857367635909
2020-04-28 21:52:00,1355.079388104696
2020-04-28 21:53:00,1309.7318579665382
2020-04-28 21:54:00,1341.2659083762858
2020-04-28 21:55:00,1324.2763202349306
2020-04-28 21:56:00,1311.9351830559224
2020-04-28 21:57:00,1321.8394515606665
2020-04-28 21:58:00,1323.174535232106
2020-04-28 21:59:00,1208.3118580654852
2020-04-28 22:00:00,1448.0636375770093
2020-04-28 22:01:00,1475.467207338946
2020-04-28 22:02:00,1377.47129059701
2020-04-28 22:03:00,1437.265712600557
2020-04-28 22:04:00,1340.8356348491877
2020-04-28 22:05:00,1359.1790484714588
2020-04-28 22:06:00,1344.7429522772677
2020-04-28 22:07:00,1345.9803059767373
2020-04-28 22:08:00,1316.1209108387561
2020-04-28 22:09:00,1372.7780408378158
2020-04-28 22:10:00,1341.3326670329707
2020-04-28 22:11:00,1352.3181585475224
2020-04-28 22:12:00,1343.518106529167
2020-04-28 22:13:00,1336.4330360761858
2020-04-28 22:14:00,1337.8064274252233
2020-04-28 22:15:00,1337.448846935344
2020-04-28 22:16:00,1310.1357855446984
2020-04-28 22:17:00,1304.6160957977736
2020-04-28 22:18:00,1321.1764511918516
2020-04-28 22:19:00,1311.7016300218772
2020-04-28 22:20:00,1337.5494837448482
2020-04-28 22:21:00,1303.831507076983
2020-04-28 22:22:00,1296.98530298458
2020-04-28 22:23:00,1340.363261785955
2020-04-28 22:24:00,1321.203802410038
2020-04-28 22:25:00,1322.846968796118
2020-04-28 22:26:00,1326.0385627143
2020-04-28 22:27:00,1305.4727467478053
2020-04-28 22:28:00,1318.5176751223878
2020-04-28 22:29:00,1348.2766652602231
2020-04-28 22:30:00,1291.2819444801853
2020-04-28 22:31:00,1321.5120084210434
2020-04-28 22:32:00,1335.1709543687034
2020-04-28 22:33:00,1325.8380659081113
2020-04-28 22:34:00,1339.0565307918034
2020-04-28 22:35:00,1316.6299489489074
2020-04-28 22:36:00,1320.6979570508702
2020-04-28 22:37:00,1317.3527614663599
2020-04-28 22:38:00,1324.7279357683894
2020-04-28 22:39:00,1306.4247566913803
2020-04-28 22:40:00,1327.6070874014554
2020-04-28 22:41:00,1340.6086169796938
2020-04-28 22:42:00,1194.8251690270847
2020-04-28 22:43:00,1356.7994959945763
2020-04-28 22:44:00,1398.6140280858071
2020-04-28 22:45:00,1311.1246170560412
2020-04-28 22:46:00,1287.7120027883732
2020-04-28 22:47:00,1298.564793732718
2020-04-28 22:48:00,1336.6686319587764
2020-04-28 22:49:00,1326.6051530985562
2020-04-28 22:50:00,1336.5105708961148
2020-04-28 22:51:00,1362.8567894399685
2020-04-28 22:52:00,1362.3832955838227
2020-04-28 22:53:00,1357.1766676519555
2020-04-28 22:54:00,1311.9583556094244
2020-04-28 22:55:00,1299.7204764688177
2020-04-28 22:56:00,1250.1836043945575
2020-04-28 22:57:00,1354.0126817558842
2020-04-28 22:58:00,1366.977916176298
2020-04-28 22:59:00,1340.0910340809294
2020-04-28 23:00:00,1341.959355936531
2020-04-28 23:01:00,1366.3431352820232
2020-04-28 23:02:00,1430.4492883141927
2020-04-28 23:03:00,1397.2573504810712
2020-04-28 23:04:00,1390.8191089127588
2020-04-28 23:05:00,1362.6201684753635
2020-04-28 23:06:00,1394.7609616678546
2020-04-28 23:07:00,1372.9059992987638
2020-04-28 23:08:00,1403.8686786563069
2020-04-28 23:09:00,1434.8528624848889
2020-04-28 23:10:00,1384.5561188770325
2020-04-28 23:11:00,1398.9843914672808
2020-04-28 23:12:00,1465.8708223543445
2020-04-28 23:13:00,1440.4576180363774
2020-04-28 23:14:00,1437.2396476880797
2020-04-28 23:15:00,1424.7314338760036
2020-04-28 23:16:00,1420.5747918427871
2020-04-28 23:17:00,1462.6559266424658
2020-04-28 23:18:00,1424.2828376556258
2020-04-28 23:19:00,1384.3505631097405
2020-04-28 23:20:00,1369.8959579822726
2020-04-28 23:21:00,1288.2409301719445
2020-04-28 23:22:00,1526.7663170155874
2020-04-28 23:23:00,1419.5530943061387
2020-04-28 23:24:00,1374.5852750598888
2020-04-28 23:25:00,1402.4095198259893
2020-04-28 23:26:00,1409.1925893213593
2020-04-28 23:27:00,1427.3164322355317
2020-04-28 23:28:00,1376.8088266969269
2020-04-28 23:29:00,1347.5587469531074
2020-04-28 23:30:00,1386.3468979875988
2020-04-28 23:31:00,1391.2718187205057
2020-04-28 23:32:00,1368.0281858547155
2020-04-28 23:33:00,1374.4502757516475
2020-04-28 23:34:00,1353.6623829146035
2020-04-28 23:35:00,1398.8343003182163
2020-04-28 23:36:00,1374.9262209041233
2020-04-28 23:37:00,1351.6013442686717
2020-04-28 23:38:00,1458.342565023229
2020-04-28 23:39:00,1239.6119498891157
2020-04-28 23:40:00,1440.2631097148135
2020-04-28 23:41:00,1435.520501936581
2020-04-28 23:42:00,1360.3296908399736
2020-04-28 23:43:00,1189.9790721631218
2020-04-28 23:44:00,1458.701043336205
2020-04-28 23:45:00,1426.8449095971637
2020-04-28 23:46:00,1316.7902025226986
2020-04-28 23:47:00,1335.241942136422
2020-04-28 23:48:00,1379.8841899397803
2020-04-28 23:49:00,1374.6510410970138
2020-04-28 23:50:00,1379.5266086878714
2020-04-28 23:51:00,1312.6001579954445
2020-04-28 23:52:00,1414.3986783460005
2020-04-28 23:53:00,1413.4049949931587
2020-04-28 23:54:00,1384.7264733035706
2020-04-28 23:55:00,1385.828692358369
2020-04-28 23:56:00,1408.2763955238972
2020-04-28 23:57:00,1349.5915735923877
2020-04-28 23:58:00,1393.6689533504498
2020-04-28 23:59:00,1223.3757433813546
2020-04-29 00:00:00,1348.9575506126025
2020-04-29 00:01:00,1561.667462364545
2020-04-29 00:02:00,1560.1973895960589
2020-04-29 00:03:00,1516.9196298944726
2020-04-29 00:04:00,1475.8594045405866
2020-04-29 00:05:00,1496.5604039216375
2020-04-29 00:06:00,1585.025985038646
2020-04-29 00:07:00,1528.9561517452373
2020-04-29 00:08:00,1560.560389486971
2020-04-29 00:09:00,1549.943362528913
2020-04-29 00:10:00,1555.0853973393823
2020-04-29 00:11:00,1543.5962831531588
2020-04-29 00:12:00,1544.4698950498453
2020-04-29 00:13:00,1566.1623272059644
2020-04-29 00:14:00,1508.1499452068613
2020-04-29 00:15:00,1540.2398601315645
2020-04-29 00:16:00,1519.6295186319828
2020-04-29 00:17:00,1492.0025257982732
2020-04-29 00:18:00,1471.1965745397624
2020-04-29 00:19:00,1481.6518551083393
2020-04-29 00:20:00,1528.8973515717075
2020-04-29 00:21:00,1487.706808056483
2020-04-29 00:22:00,1527.5698526841818
2020-04-29 00:23:00,1529.0393528637403
2020-04-29 00:24:00,1509.7556305648889
2020-04-29 00:25:00,1482.605832459545
2020-04-29 00:26:00,1474.6965680244296
2020-04-29 00:27:00,1515.9050824801402
2020-04-29 00:28:00,1503.0319489201595
2020-04-29 00:29:00,1491.2412629513096
2020-04-29 00:30:00,1479.8622693358898
2020-04-29 00:31:00,1493.5539000982526
2020-04-29 00:32:00,1480.4036220668381
2020-04-29 00:33:00,1523.7221157477868
2020-04-29 00:34:00,1499.9089294224323
2020-04-29 00:35:00,1531.792939722762
2020-04-29 00:36:00,1473.9630611856958
2020-04-29 00:37:00,1490.9294333378705
2020-04-29 00:38:00,1524.5149182315977
2020-04-29 00:39:00,1540.042870337304
2020-04-29 00:40:00,1505.9277185866285
2020-04-29 00:41:00,1515.5976351456538
2020-04-29 00:42:00,1519.5730548407425
2020-04-29 00:43:00,1541.7270916695504
2020-04-29 00:44:00,1516.4342771836423
2020-04-29 00:45:00,1488.123719702012
2020-04-29 00:46:00,1480.9014263388583
2020-04-29 00:47:00,1490.6140622687717
2020-04-29 00:48:00,1473.658068652875
2020-04-29 00:49:00,1509.6150635646845
2020-04-29 00:50:00,1497.7796034887417
2020-04-29 00:51:00,1483.8835542118359
2020-04-29 00:52:00,1499.8285348583886
2020-04-29 00:53:00,1506.118053882526
2020-04-29 00:54:00,1507.0738393772072
2020-04-29 00:55:00,1537.4123050552448
2020-04-29 00:56:00,1506.0771926442458
2020-04-29 00:57:00,1521.6451764429746
2020-04-29 00:58:00,1499.0908490501588
2020-04-29 00:59:00,1521.7689429799261
2020-04-29 01:00:00,1542.3496171490153
2020-04-29 01:01:00,1587.947884999719
2020-04-29 01:02:00,1620.9521197390643
2020-04-29 01:03:00,1552.2437645310295
2020-04-29 01:04:00,1636.764288406705
2020-04-29 01:05:00,1632.6703062261752
2020-04-29 01:06:00,1610.6423267472471
2020-04-29 01:07:00,1569.4224059299381
2020-04-29 01:08:00,1625.9823793079852
2020-04-29 01:09:00,1581.0601019897008
2020-04-29 01:10:00,1643.4599564772514
2020-04-29 01:11:00,1649.1675140687194
2020-04-29 01:12:00,1642.9789724812497
2020-04-29 01:13:00,1629.216470084456
2020-04-29 01:14:00,1570.5410697326429
2020-04-29 01:15:00,1601.552501905436
2020-04-29 01:16:00,1630.1738494399317
2020-04-29 01:17:00,1604.1258224684761
2020-04-29 01:18:00,1585.3772016681946
2020-04-29 01:19:00,1589.5351536300332
2020-04-29 01:20:00,1571.5837477688817
2020-04-29 01:21:00,1599.3556034676094
2020-04-29 01:22:00,1613.3049987684697
2020-04-29 01:23:00,1627.452049115299
2020-04-29 01:24:00,1635.7527996261733
2020-04-29 01:25:00,1638.8632055552496
2020-04-29 01:26:00,1628.0743412613467
2020-04-29 01:27:00,1649.5475046254348
2020-04-29 01:28:00,1628.969031349799
2020-04-29 01:29:00,1623.5146617003659
2020-04-29 01:30:00,1641.3161274466893
2020-04-29 01:31:00,1605.5733769619446
2020-04-29 01:32:00,1648.5942181301275
2020-04-29 01:33:00,1656.0812778631637
2020-04-29 01:34:00,1631.060369505854
2020-04-29 01:35:00,1621.490879131393
2020-04-29 01:36:00,1640.119369799252
2020-04-29 01:37:00,1591.6323437150356
2020-04-29 01:38:00,1641.9986936836262
2020-04-29 01:39:00,1632.6462561195601
2020-04-29 01:40:00,1612.5934397495082
2020-04-29 01:41:00,1634.0430234839628
2020-04-29 01:42:00,1481.9783004466026
2020-04-29 01:43:00,1644.9963187970939
2020-04-29 01:44:00,1702.917841891359
2020-04-29 01:45:00,1635.2226472040604
2020-04-29 01:46:00,1670.8684893369866
2020-04-29 01:47:00,1651.1275045616505
2020-04-29 01:48:00,1637.163708275865
2020-04-29 01:49:00,1596.8914174092668
2020-04-29 01:50:00,1644.561452518509
2020-04-29 01:51:00,1674.10976300304
2020-04-29 01:52:00,1668.4751398597198
2020-04-29 01:53:00,1628.3405065648913
2020-04-29 01:54:00,1624.5304722547123
2020-04-29 01:55:00,1671.8379488404992
2020-04-29 01:56:00,1657.866505284385
2020-04-29 01:57:00,1682.7838270161953
2020-04-29 01:58:00,1678.4254151303933
2020-04-29 01:59:00,1638.7966639245517
2020-04-29 02:00:00,1647.5850517105434
2020-04-29 02:01:00,1722.5157563997523
2020-04-29 02:02:00,1738.4838414743742
2020-04-29 02:03:00,1723.1486479182122
2020-04-29 02:04:00,1721.0307038087715
2020-04-29 02:05:00,1730.2936577787489
2020-04-29 02:06:00,1726.0868297052955
2020-04-29 02:07:00,1684.8761178614668
2020-04-29 02:08:00,1689.7838761671328
2020-04-29 02:09:00,1716.0514701889458
2020-04-29 02:10:00,1721.1946242682693
2020-04-29 02:11:00,1748.968836009646
2020-04-29 02:12:00,1698.3545442145564
2020-04-29 02:13:00,1740.1702612615798
2020-04-29 02:14:00,1728.9788652750606
2020-04-29 02:15:00,1714.2907234209779
2020-04-29 02:16:00,1726.1740275158504
2020-04-29 02:17:00,1711.128843012273
2020-04-29 02:18:00,1718.0791871159615
2020-04-29 02:19:00,1748.5390485049302
2020-04-29 02:20:00,1797.8456049510548
2020-04-29 02:21:00,1745.3261025215988
2020-04-29 02:22:00,1721.8750158255657
2020-04-29 02:23:00,1765.9650196682849
2020-04-29 02:24:00,1732.7549671759232
2020-04-29 02:25:00,1748.7542398297878
2020-04-29 02:26:00,1748.525972689216
2020-04-29 02:27:00,1710.9736189852485
2020-04-29 02:28:00,1740.1630972703279
2020-04-29 02:29:00,1749.5010707534302
2020-04-29 02:30:00,1711.691326515019
2020-04-29 02:31:00,1712.2287189789229
2020-04-29 02:32:00,1750.2434782485295
2020-04-29 02:33:00,1749.8238382327627
2020-04-29 02:34:00,1740.4841550603894
2020-04-29 02:35:00,1704.5143966125338
2020-04-29 02:36:00,1747.764106772147
2020-04-29 02:37:00,1825.2457932835164
2020-04-29 02:38:00,1806.5062705052276
2020-04-29 02:39:00,1750.1368698714543
2020-04-29 02:40:00,1770.258725195113
2020-04-29 02:41:00,1783.2121566938035
2020-04-29 02:42:00,1834.2828478908245
2020-04-29 02:43:00,1764.586154661718
2020-04-29 02:44:00,1804.199923149353
2020-04-29 02:45:00,1751.681620306655
2020-04-29 02:46:00,1766.4564224357193
2020-04-29 02:47:00,1816.4434627971098
2020-04-29 02:48:00,1787.5416483427846
2020-04-29 02:49:00,1776.191248358364
2020-04-29 02:50:00,1827.925832565496
2020-04-29 02:51:00,1797.984483598813
2020-04-29 02:52:00,1626.931575991242
2020-04-29 02:53:00,1873.6941386005165
2020-04-29 02:54:00,1875.6014963290572
2020-04-29 02:55:00,1805.1912852080886
2020-04-29 02:56:00,1728.999548278354
2020-04-29 02:57:00,1734.4543094585179
2020-04-29 02:58:00,1772.3852075397133
2020-04-29 02:59:00,1786.0470063732228
2020-04-29 03:00:00,1763.2242958663553
2020-04-29 03:01:00,1831.778857986264
