,pc_100,pc_100,pc_100,pc_100,pc_100,pc_90,pc_90,pc_90,pc_90,pc_90,pc_80,pc_80,pc_80,pc_80,pc_80,pc_70,pc_70,pc_70,pc_70,pc_70,pc_60,pc_60,pc_60,pc_60,pc_60,history,history,history,history,history
,datarate,downtime,buffertime,switchtime,wrongversion,datarate,downtime,buffertime,switchtime,wrongversion,datarate,downtime,buffertime,switchtime,wrongversion,datarate,downtime,buffertime,switchtime,wrongversion,datarate,downtime,buffertime,switchtime,wrongversion,datarate,downtime,buffertime,switchtime,wrongversion
7685,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,5415,3,3,5,1,668,0,0,0,0
7686,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,5800,0,0,0,1,668,0,0,0,0
7687,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,5800,0,0,0,1,668,0,0,0,0
7688,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,5800,0,0,0,1,668,0,0,0,0
7689,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,5800,0,0,0,1,668,0,0,0,0
7690,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,5800,0,0,0,1,668,0,0,0,0
7691,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,5800,0,0,0,1,668,0,0,0,0
7692,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,5800,0,0,0,1,668,0,0,0,0
7693,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,5800,0,0,0,1,668,0,0,0,0
7694,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,5800,0,0,0,1,668,0,0,0,0
7695,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,825,3,3,5,0,668,0,0,0,0
7696,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7697,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7698,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7699,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7700,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7701,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7702,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7703,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7704,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7705,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7706,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7707,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7708,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7709,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7710,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7711,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7712,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7713,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7714,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7715,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7716,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7717,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7718,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7719,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7720,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7721,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7722,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7723,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7724,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7725,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7726,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7727,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7728,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7729,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7730,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7731,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7732,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7733,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7734,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7735,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7736,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7737,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7738,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7739,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7740,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7741,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7742,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7743,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7744,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7745,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7746,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7747,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7748,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7749,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7750,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7751,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7752,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7753,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7754,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7755,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7756,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7757,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7758,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7759,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7760,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7761,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7762,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7763,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7764,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7765,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7766,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7767,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7768,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7769,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,3,3,85,1
7770,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,3,3,5,0
7771,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7772,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,3,3,85,1
7773,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,3,3,5,0
7774,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7775,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0
7776,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,3,3,85,1
7777,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,3,3,5,0
7778,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,3,3,85,1
7779,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7780,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,3,3,5,0
7781,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,3,3,85,1
7782,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,3,3,5,0
7783,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,3,3,85,1
7784,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7785,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7786,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7787,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7788,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7789,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7790,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7791,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7792,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7793,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7794,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7795,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7796,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7797,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7798,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7799,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7800,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7801,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7802,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7803,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7804,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,3,3,5,0
7805,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,3,3,85,1
7806,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7807,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7808,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7809,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7810,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7811,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7812,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7813,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7814,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7815,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7816,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7817,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7818,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7819,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7820,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7821,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7822,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7823,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7824,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7825,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7826,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7827,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7828,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7829,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7830,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7831,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7832,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7833,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7834,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7835,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7836,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7837,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7838,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7839,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7840,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7841,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7842,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7843,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7844,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7845,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7846,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7847,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7848,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7849,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7850,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7851,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7852,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7853,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7854,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7855,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7856,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7857,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7858,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7859,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7860,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7861,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7862,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7863,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7864,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7865,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7866,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7867,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7868,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7869,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7870,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7871,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7872,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7873,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7874,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7875,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7876,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7877,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7878,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7879,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7880,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7881,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7882,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7883,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7884,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7885,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7886,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7887,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7888,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7889,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7890,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7891,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7892,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7893,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7894,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7895,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7896,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7897,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7898,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7899,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7900,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
7901,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,0,668,0,0,0,1
